src,dst,weight
清酒,香味,15
カプロン酸エチル,吟醸香,15
吟醸酒,商品,15
nan,料理,15
the,着色度,15
発酵,香気成分,15
ppm,エチル,15
tabl,was,15
the,増加,15
the,生成,15
熟成,貯蔵,15
アメリカ,海外,15
ppm,カプロン,15
吸水性,消化性,15
the,グルコース,15
デンプン,品種,15
吟醸酒,鑑評会,15
アミラーゼ,酵素活性,15
消化性,酒造好適米,15
分離,香気成分,15
dmts,老香,15
発酵,酸度,15
商品,酒質,15
sake,小仕込試験,15
アミノ,蒸米,15
品種,酵母,15
nan,酒母,15
デンプン,山田錦,15
the,品種,15
吸水性,酒造好適米,15
nan,輸出,15
焼酎,発酵,15
アルコール,発酵,15
sake,香気成分,15
アミノ,酸性,15
アミノ,麹菌,15
グルコース,酵母,15
山田錦,玄米,15
吟醸香,清酒,15
アミラーゼ,遺伝子,15
品種,精米,15
sake,仕込,15
製造方法,遺伝子,15
酸度,醸協,15
カプロン,酒質,15
活性,製造方法,15
グルコアミラーゼ,清酒,15
酒米,酒造好適米,15
rice,酸度,15
rice,酒造用原料米,15
山田錦,麹菌,15
rice,吸水性,15
消費者,酒類,15
アミノ,製成酒,15
清酒,玄米,15
製成酒,酸度,15
the,酸性,15
品種,清酒,15
アミロース,品種,15
アミノ,酒質,15
吟醸酒,料理,15
sake,原料米,15
アルコール,酸度,15
the,分析,15
ビール,酵母,15
and,分離,15
清酒酵母,製成酒,15
解析,遺伝子,15
the,分離,15
出品酒,吟醸酒,15
ビール,飲酒,14
リンゴ,有機酸,14
カプロン酸エチル,酒質,14
山田錦,結果,14
解析,酵母,14
and,測定,14
sake,添加,14
技術,日本酒,14
カプロン,清酒酵母,14
使用,酵母,14
清酒酵母,酒母,14
nan,商品,14
was,発酵,14
清酒酵母,生成,14
活性,酸性,14
濃度,試料,14
官能評価,試料,14
アミノ,活性,14
グルテリン,清酒,14
研究,酵母,14
アミノ,清酒酵母,14
価格,市場,14
小仕込試験,親株,14
ワイン,文化,14
麹,麹菌,14
acid,table,14
酒造好適米,酒造適性,14
品質,消費者,14
精米歩合,純米酒,14
全国新酒鑑評会,清酒,14
ppm,官能評価,14
清酒醸造,酒質,14
品種,心白,14
タンパク,デンプン,14
吟醸香,酵母,14
and,活性炭,14
and,酸度,14
分離,変異株,14
tabl,白米,14
アミノ,発酵,14
白米,製成酒,14
全国新酒鑑評会,酒質,14
日目,酵母,14
精米歩合,酒質,14
エステル,清酒,14
蒸米,酒母,14
日本酒,研究,14
昭和,酒造り,14
市場,海外,14
sake,カプロン酸エチル,14
タンパク,製造方法,14
着色度,貯蔵,14
日本,酒類,14
デンプン,清酒,14
清酒醸造,精米歩合,14
品種,清酒醸造,14
the,デンプン,14
山田錦,活性,14
fig,アミノ,14
and,精米歩合,14
sake,活性炭,14
品質,市場,14
官能評価,老香,14
グルテリン,発酵,14
消化性,酒造適性,14
世界,輸出,14
プロテアーゼ,清酒,14
カプロン酸エチル,吟醸酒,14
培地,親株,14
心白,精米,14
添加,濃度,14
添加,清酒中,14
rice,アミノ,14
rice,タンパク,14
タンパク,精米,14
測定,白米,14
sake,酒質,14
山田錦,白米,14
精米歩合,酒母,14
sake,発酵,14
精米,酒造好適米,14
tabl,酵母,14
仕込,製成酒,14
清酒醸造,蒸米,14
and,ppm,14
the,仕込,14
消化性,白米,14
tabl,製成酒,14
日本,蔵元,14
nan,白米,14
グルコアミラーゼ,遺伝子,14
ppm,アミノ,14
アミノ,官能評価,13
料理,日本,13
結果,遺伝子,13
精米,試料,13
nan,清酒醸造,13
sake,精米歩合,13
タンパク,蒸米,13
エチル,酒質,13
タンパク,結果,13
ppm,生成,13
アミラーゼ,製造方法,13
rice,清酒醸造,13
全国新酒鑑評会,鑑評会,13
メーカー,吟醸酒,13
the,アミラーゼ,13
イソアミル,清酒酵母,13
fig,デンプン,13
rice,仕込,13
仕込,白米,13
白米,酒粕,13
sake,カプロン,13
製造方法,麹菌,13
尿素,酵母,13
sake,品質,13
アミラーゼ,タンパク,13
ppm,rice,13
rice,table,13
アミノ,グルコース,13
カプロン酸エチル,分離,13
研究,麹菌,13
アミノ,相関,13
デンプン,原料米,13
白米,酸度,13
培地,変異株,13
ppm,tabl,13
ビール,昭和,13
吟醸酒,酒母,13
アミノ,香気成分,13
アメリカ,清酒,13
fig,酵母,13
sake,着色度,13
nan,清酒酵母,13
品質,香気成分,13
相関,酒類,13
アミノ酸,酵母,13
清酒,育種,13
nan,使用,13
アミロース,酒造適性,13
acid,fig,13
蔵元,輸出,13
アメリカ,写真,13
acid,rice,13
ppm,香気成分,13
酢酸,酸度,13
官能評価,清酒中,13
アルコール,酢酸,13
活性,酒造好適米,13
acid,アミノ酸,13
タンパク,白米,13
活性,結果,13
海外,蔵元,13
料理,清酒,13
有機酸,酸度,13
生成,酢酸,13
エチル,濃度,13
原料米,麹菌,13
中国,日本,13
and,培地,13
sake,清酒中,13
清酒,飲酒,13
品種,酒質,13
影響,麹菌,13
sake,老香,13
市場,酒類,13
アミノ酸,酒質,13
仕込,酒質,13
乳酸菌,酒母,13
アミノ,吟醸酒,13
ワイン,蔵元,13
官能評価,製成酒,13
原料米,蒸米,13
and,活性,13
写真,市場,13
the,酢酸,13
乳酸,酵母,13
清酒酵母,酒質,13
rice,濃度,13
nan,世界,12
吸水性,品種,12
原料米,活性,12
ワイン,吟醸酒,12
エチル,吟醸酒,12
品種,活性,12
moromi,酸度,12
ワイン,商品,12
酵素活性,酸性,12
グルコアミラーゼ,酵母,12
fig,濃度,12
ppm,酢酸,12
明治,清酒,12
nan,全国新酒鑑評会,12
変異株,清酒,12
nan,精米,12
吟醸酒,官能評価,12
清酒中,濃度,12
nan,香気成分,12
アミロース,山田錦,12
タンパク,焼酎,12
官能評価,貯蔵,12
原料米,麹,12
プロテアーゼ,活性,12
グルコアミラーゼ,酵素活性,12
アミノ酸,酸度,12
タンパク,ビール,12
親株,酢酸,12
nan,原料米,12
dmts,官能評価,12
仕込,酸度,12
五百万石,原料米,12
デンプン,酒造適性,12
ppm,発酵,12
明治,歴史,12
アミロペクチン,山田錦,12
官能評価,濃度,12
蒸米,麹菌,12
sake,リンゴ,12
ppm,増加,12
sake,協会,12
タンパク,酒米,12
acid,発酵,12
nan,中国,12
五百万石,消化性,12
sake,尿素,12
酵母,酸性,12
アミノ,酒母,12
イソアミル,生成,12
日本酒,酒造り,12
分離,発酵,12
文化,海外,12
山田錦,平成,12
and,試料,12
アメリカ,焼酎,12
ビール,遺伝子,12
写真,海外,12
ビール,商品,12
メーカー,酒質,12
研究,醸造,12
平成,酒質,12
老香,貯蔵,12
リンゴ,育種,12
アミノ,遺伝子,12
協会,変異株,12
仕込,蒸米,12
培地,清酒,12
心白,酒米,12
山田錦,消化性,12
oryzae,山田錦,12
焼酎,醸造,12
市場,料理,12
カプロン,分離,12
sake,精米,12
nan,醤油,12
nan,仕込,12
アミノ,添加,12
審査,酒質,12
アメリカ,ワイン,12
品種,結果,12
oryzae,グルコアミラーゼ,12
価格,吟醸酒,12
エステル,エチル,12
oryzae,酒造好適米,12
醸造,香気成分,12
プロテアーゼ,麹菌,12
the,乳酸,12
sake,親株,12
小仕込試験,清酒,12
吟醸酒,白米,12
イソアミル,分離,12
発酵,製造方法,12
杜氏,蔵元,12
the,日目,12
分離,生成,12
メーカー,清酒,12
rice,製成酒,12
oryzae,結果,12
濃度,酒粕,12
焼酎,遺伝子,12
and,親株,12
sake,吟醸酒,12
日本酒,鑑評会,12
白米,酒造用原料米,12
品質,精米歩合,12
昭和,醸造,12
結果,酒造好適米,12
レストラン,海外,11
the,タンパク,11
精米歩合,蒸米,11
技術,酒質,11
sake,有機酸,11
and,酢酸,11
rice,酒質,11
変異株,育種,11
純米酒,酸度,11
アミノ,有機酸,11
市場,昭和,11
清酒,酒米,11
acid,生成,11
焼酎,結果,11
火入,生酒,11
the,アルコール,11
文化,輸出,11
技術,昭和,11
tabl,分離,11
海外,清酒,11
カプロン,生成,11
アミノ,グルコアミラーゼ,11
アミノ,純米酒,11
出品酒,鑑評会,11
結果,麹菌,11
the,吟醸酒,11
昭和,酒造好適米,11
ppm,酸度,11
and,香気成分,11
tabl,小仕込試験,11
酸性,麹菌,11
oryzae,品種,11
山田錦,遺伝子,11
rice,酵母,11
rice,酒造適性,11
fig,酸度,11
杜氏,酒質,11
sake,輸出,11
the,麹,11
アミロペクチン,酒造適性,11
dmts,貯蔵,11
メーカー,価格,11
添加,酸度,11
グルコース,濃度,11
タンパク,解析,11
nan,酒類,11
市場,酒質,11
商品,蔵元,11
精米歩合,酒米,11
昭和,酒米,11
増加,酵母,11
アミノ,培地,11
the,イソアミル,11
エチル,製成酒,11
the,醸造,11
火入,貯蔵,11
ppm,分離,11
グルコース,酸度,11
and,変異株,11
rice,官能評価,11
nan,火入,11
結果,製造方法,11
ビール,相関,11
ppm,清酒中,11
アミラーゼ,結果,11
and,有機酸,11
山田錦,相関,11
品種,消化性,11
親株,香気成分,11
試料,酒質,11
昭和,純米酒,11
原料米,昭和,11
分離,協会,11
親株,遺伝子,11
カプロン,吟醸香,11
rice,酒粕,11
写真,蔵元,11
商品,日本,11
吟醸酒,山田錦,11
酒造好適米,麹菌,11
乳酸,有機酸,11
デンプン,麹菌,11
rice,平成,11
場合,消費者,11
sake,相関,11
増加,着色度,11
ppm,試料,11
アミラーゼ,酒造好適米,11
sake,醸造,11
was,酵母,11
was,酸度,11
acid,官能評価,11
table,官能評価,11
was,活性,11
分析,酵母,11
焼酎,製造方法,11
sake,日本,11
ビール,平成,11
場合,昭和,11
アミラーゼ,蒸米,11
the,酒造用原料米,11
oryzae,発酵,11
五百万石,酒造用原料米,11
精米歩合,香気成分,11
焼酎,香気成分,11
添加,酢酸,11
デンプン,清酒醸造,11
イソアミル,酸度,11
dna,香気成分,11
アミロペクチン,品種,11
fig,白米,11
技術,杜氏,11
乳酸,酸度,11
海外,焼酎,11
ビール,消費者,11
and,酒質,11
協会,清酒酵母,11
品質,酸度,11
sake,培地,11
使用,酸度,11
培地,小仕込試験,11
遺伝子,酒造好適米,11
グルコース,解析,11
tabl,山田錦,11
エチル,清酒酵母,11
原料米,酸度,11
日本酒,麹菌,11
アミノ,着色度,11
官能評価,日本酒,11
nan,酢酸,11
デンプン,酵母,11
培地,酢酸,11
発酵,麹,11
乳酸菌,分離,10
五百万石,酒米,10
エチル,酸度,10
the,ペプチド,10
アミノ,乳酸菌,10
the,焼酎,10
吟醸酒,技術,10
原料米,遺伝子,10
原料米,酸性,10
カプロン,酸度,10
nan,酒米,10
the,培地,10
アミノ酸,有機酸,10
清酒,酒造り,10
アミノ,消化性,10
プロテアーゼ,酵母,10
試料,酒粕,10
rice,品質,10
nan,生酒,10
白米,酵母,10
タンパク,玄米,10
玄米,酒造好適米,10
アミノ,尿素,10
sake,酒造好適米,10
審査,鑑評会,10
sake,分析,10
ワイン,酵母,10
and,製成酒,10
官能評価,影響,10
影響,麹,10
and,影響,10
酵素活性,麹菌,10
品種,麹菌,10
rice,活性,10
影響,酵素活性,10
吟醸酒,平成,10
生酒,貯蔵,10
官能評価,生成,10
品種,遺伝子,10
グルテリン,原料米,10
全国新酒鑑評会,日本酒,10
oryzae,アミノ,10
発酵,麹菌,10
カプロン酸エチル,酸度,10
カプロン酸エチル,製成酒,10
アミノ,影響,10
アミノ酸,発酵,10
アミラーゼ,原料米,10
アミノ,精米歩合,10
品種,蒸米,10
写真,焼酎,10
酒造り,酒造好適米,10
グルコアミラーゼ,タンパク,10
タンパク,清酒醸造,10
nan,審査,10
dna,分離,10
グルテリン,品種,10
レストラン,料理,10
イソアミル,親株,10
吟醸酒,輸出,10
世界,文化,10
リンゴ,酸度,10
育種,香気成分,10
リンゴ,培地,10
プロテアーゼ,酵素活性,10
ppm,カプロン酸エチル,10
dmts,香気成分,10
発酵,遺伝子,10
fig,官能評価,10
グルテリン,酒造好適米,10
清酒,鑑評会,10
品質,焼酎,10
酒類,飲酒,10
リンゴ,発酵,10
発酵,結果,10
平成,白米,10
玄米,試料,10
アミノ,プロテアーゼ,10
アミノ酸,ペプチド,10
was,アミノ,10
tabl,原料米,10
測定,精米歩合,10
デンプン,精米歩合,10
カプロン,製成酒,10
デンプン,酒造好適米,10
日本酒,明治,10
増加,濃度,10
fig,清酒醸造,10
日目,酸度,10
rice,酵素活性,10
酒米,麹菌,10
アルコール,醸造,10
sake,影響,10
tabl,品種,10
価格,清酒,10
使用,白米,10
日目,酒母,10
清酒中,生成,10
アミノ,貯蔵,10
イソアミル,吟醸酒,10
fig,精米歩合,10
歴史,飲酒,10
添加,発酵,10
精米,酒造用原料米,10
the,活性炭,10
平成,酒米,10
エチル,吟醸香,10
tabl,香気成分,10
酒母,麹,10
品質,麹菌,10
官能評価,焼酎,10
日本酒,精米歩合,10
料理,輸出,10
協会,親株,10
心白,精米歩合,10
リンゴ,小仕込試験,10
エチル,添加,10
nan,タンパク,10
nan,山田錦,10
and,清酒醸造,10
エステル,官能評価,10
活性,酒類,10
アミロース,蒸米,10
分析,白米,10
写真,昭和,10
吸水性,心白,10
中国,文化,10
市場,清酒,10
使用,発酵,10
エチル,分離,10
the,老香,10
メーカー,酒類,10
sake,生酒,10
官能評価,熟成,10
fig,was,10
table,酵母,10
the,リンゴ,10
原料米,酒造用原料米,10
グルテリン,酵母,10
fig,相関,10
酒造好適米,酸度,10
増加,貯蔵,10
sake,海外,10
グルテリン,活性,10
酒母,香気成分,10
was,蒸米,10
消化性,蒸米,10
sake,アミノ酸,10
and,協会,10
添加,生成,10
酒米,酵母,10
昭和,精米歩合,10
歴史,輸出,9
仕込,日本酒度,9
was,測定,9
dmts,sake,9
原料米,酒造り,9
変異株,製成酒,9
was,清酒醸造,9
dna,発酵,9
グルテリン,山田錦,9
仕込,品質,9
日本酒,香気成分,9
活性炭,試料,9
アミラーゼ,品種,9
純米酒,酵母,9
グルテリン,製造方法,9
イソアミル,吟醸香,9
table,アミノ,9
デンプン,五百万石,9
審査,昭和,9
品質,貯蔵,9
tabl,酒造好適米,9
アミノ,山田錦,9
tabl,精米歩合,9
熟成,香気成分,9
発酵,親株,9
生成,育種,9
品質,温度,9
アミノ,増加,9
fig,エチル,9
清酒,蔵元,9
酒粕,酵母,9
昭和,白米,9
タンパク,酒質,9
原料米,玄米,9
吟醸酒,明治,9
親株,酸度,9
歴史,醸造,9
仕込,官能評価,9
場合,添加,9
分離,酢酸,9
精米歩合,酒粕,9
アセトアルデヒド,焼酎,9
sake,麹,9
アミロペクチン,五百万石,9
精米歩合,醸協,9
技術,醸造,9
rice,麹,9
原料米,日本酒,9
昭和,麹菌,9
昭和,熟成,9
品種,玄米,9
純米酒,蔵元,9
全国新酒鑑評会,昭和,9
moromi,製成酒,9
アミラーゼ,白米,9
有機酸,香気成分,9
仕込,発酵,9
焼酎,相関,9
吟醸酒,火入,9
吟醸酒,香味,9
商品,酒類,9
消費者,精米歩合,9
有機酸,酢酸,9
官能評価,消費者,9
測定,濃度,9
出品酒,日本酒,9
日本酒,温度,9
nan,エチル,9
アミノ,グルテリン,9
精米歩合,麹菌,9
nan,測定,9
清酒酵母,麹菌,9
タンパク,五百万石,9
原料米,清酒醸造,9
歴史,焼酎,9
リンゴ,生成,9
nan,アミノ酸,9
sake,酢酸,9
グルテリン,結果,9
ppm,濃度,9
活性,焼酎,9
官能評価,平成,9
料理,純米酒,9
製造方法,酒類,9
リンゴ,乳酸,9
官能評価,醸協,9
acid,清酒酵母,9
デンプン,白米,9
アメリカ,歴史,9
乳酸,乳酸菌,9
品質,研究,9
アミノ,分離,9
the,五百万石,9
乳酸菌,酸度,9
グルコアミラーゼ,原料米,9
アミラーゼ,醸造,9
焼酎,蔵元,9
rice,アミロース,9
価格,商品,9
レストラン,蔵元,9
歴史,清酒,9
清酒,解析,9
fig,蒸米,9
測定,酵母,9
杜氏,鑑評会,9
変異株,小仕込試験,9
分離,製成酒,9
アミノ,白米,9
消費者,鑑評会,9
結果,醸造,9
acid,培地,9
ppm,着色度,9
平成,酵母,9
rice,心白,9
吸水性,山田錦,9
明治,杜氏,9
影響,活性,9
精米,蒸米,9
発酵,酒類,9
分離,醸造,9
アミノ,変異株,9
酒質,酒造好適米,9
歴史,発酵,9
貯蔵,香気成分,9
昭和,蒸米,9
the,吸水性,9
日本酒,酸度,9
白米,酒造り,9
the,純米酒,9
平成,酒造好適米,9
sake,変異株,9
and,アセトアルデヒド,9
温度,貯蔵,9
濃度,精米,9
